Id Cliente,Date,Date Serv Since,Date Serv Until,Expire date,Mod,Number,Coin,Amount,Total Fact,Balance,Code,Countable account,Amount,Unit Price,Subtotal,Bonus,Subtotal Bonus,Deposit,Sale condition,Origin,Registration date
111113,14/09/2022,,,14/09/2022,Other,00006980,$,200,200,0,PGB,4.1.4,2,100,200,0,0,CENTER,PESOS,,14/09/2022
111113,14/09/2022,,,14/09/2022,Electric,00003876,$,1115.7,1350,0,A 507 SL,4.1.1,1,1115.702479,1115.702479,0,0,CENTER,MercadoPago,,14/09/2022
111113,15/09/2022,,,15/09/2022,Other,00006981,$,700,700,0,A106 H-1,4.1.4,1,400,400,0,0,CENTER,PESOS,,15/09/2022
111113,15/09/2022,,,15/09/2022,Other,00006981,$,700,700,0,PGB,4.1.4,3,100,300,0,0,CENTER,PESOS,,15/09/2022
111113,15/09/2022,,,15/09/2022,Electric,00003877,$,1322.31,1600,0,CAM 10,4.1.1,1,1322.31405,1322.31405,0,0,CENTER,MercadoPago,,15/09/2022
111113,15/09/2022,,,15/09/2022,Electric,00003878,$,1322.31,1600,0,CAM 10,4.1.1,1,1322.31405,1322.31405,0,0,CENTER,NARANJA MPOS,,15/09/2022
111113,15/09/2022,,,15/09/2022,Other,00006982,$,1350,1350,0,A 507 SL,4.1.4,1,1350,1350,0,0,CENTER,PESOS,,15/09/2022
111113,15/09/2022,,,15/09/2022,Electric,00003879,$,3181.82,3850,0,EJ27N,4.1.1,1,3181.818182,3181.818182,0,0,CENTER,NARANJA MPOS,,15/09/2022
111113,15/09/2022,,,15/09/2022,Other,00006983,$,100,100,0,PGB,4.1.4,1,100,100,0,0,CENTER,PESOS,,15/09/2022
526679,15/09/2022,,,15/09/2022,Other,00006984,$,13650,13650,0,COMBO1,4.1.4,1,13650,13650,0,0,CENTER,Cash,,15/09/2022
111113,15/09/2022,,,15/09/2022,Other,00006985,$,400,400,0,A106 H-1,4.1.4,1,400,400,0,0,CENTER,PESOS,,15/09/2022
111113,15/09/2022,,,15/09/2022,Electric,00003880,$,1859.5,2250,0,MC6CLAS,4.1.1,1,1694.214876,1694.214876,0,0,CENTER,MercadoPago,,15/09/2022
111113,15/09/2022,,,15/09/2022,Electric,00003880,$,1859.5,2250,0,PGB,4.1.1,2,82.6446281,165.2892562,0,0,CENTER,MercadoPago,,15/09/2022
111113,15/09/2022,,,15/09/2022,Other,00006986,$,1000,1000,0,CAN,4.1.4,2,500,1000,0,0,CENTER,PESOS,,15/09/2022
111113,15/09/2022,,,15/09/2022,Other,00006987,$,1650,1650,0,CAM 20,4.1.4,1,1650,1650,0,0,CENTER,PESOS,,15/09/2022
111113,15/09/2022,,,15/09/2022,Other,00006988,$,500,500,0,A027A,4.1.4,1,500,500,0,0,CENTER,PESOS,,15/09/2022
111113,15/09/2022,,,15/09/2022,Other,00006989,$,1600,1600,0,CAM 10,4.1.4,1,1600,1600,0,0,CENTER,PESOS,,15/09/2022
111113,16/09/2022,,,16/09/2022,Other,00006990,$,300,300,0,PGB,4.1.4,3,100,300,0,0,CENTER,PESOS,,16/09/2022
111113,16/09/2022,,,16/09/2022,Other,00006991,$,1600,1600,0,CAM 10,4.1.4,1,1600,1600,0,0,CENTER,PESOS,,16/09/2022
60103,16/09/2022,,,16/09/2022,Other,00006992,$,25400,25400,0,DESCUENTOS VARIOS,4.1.4,1,-25,-25,0,0,CENTER,PESOS,,16/09/2022
60103,16/09/2022,,,16/09/2022,Other,00006992,$,25400,25400,0,M3,4.1.4,1,28250,28250,10,25425,CENTER,PESOS,,16/09/2022
111113,16/09/2022,,,16/09/2022,Other,00006993,$,200,200,0,PGB,4.1.4,2,100,200,0,0,CENTER,PESOS,,16/09/2022
111113,16/09/2022,,,16/09/2022,Other,00006994,$,200,200,0,PGB,4.1.4,2,100,200,0,0,CENTER,PESOS,,16/09/2022
111113,16/09/2022,,,16/09/2022,Other,00006995,$,1700,1700,0,DESCUENTOS VARIOS,4.1.4,1,-50,-50,0,0,CENTER,PESOS,,16/09/2022
111113,16/09/2022,,,16/09/2022,Other,00006995,$,1700,1700,0,CAM 20,4.1.4,1,1650,1650,0,0,CENTER,PESOS,,16/09/2022
111113,16/09/2022,,,16/09/2022,Other,00006995,$,1700,1700,0,PGB,4.1.4,1,100,100,0,0,CENTER,PESOS,,16/09/2022
111113,16/09/2022,,,16/09/2022,Electric,00003881,$,1280.99,1550,0,CM-PP-6M,4.1.1,1,1280.991736,1280.991736,0,0,CENTER,MercadoPago,,16/09/2022
111113,17/09/2022,,,17/09/2022,Electric,00003882,$,2471.07,2990,0,EZ890,4.1.1,1,2471.07438,2471.07438,0,0,CENTER,MercadoPago,,17/09/2022
111113,17/09/2022,,,17/09/2022,Other,00006996,$,500,500,0,PGBB,4.1.4,2,150,300,0,0,CENTER,PESOS,,17/09/2022
111113,17/09/2022,,,17/09/2022,Other,00006996,$,500,500,0,PGB,4.1.4,2,100,200,0,0,CENTER,PESOS,,17/09/2022
600996,17/09/2022,,,17/09/2022,Electric,00003883,$,40260.33,48715,0,KXSQ4,4.1.1,1,8512.396694,8512.396694,0,0,CENTER,Cash,,17/09/2022
600996,17/09/2022,,,17/09/2022,Electric,00003883,$,40260.33,48715,0,MA88,4.1.1,1,31747.93388,31747.93388,0,0,CENTER,Cash,,17/09/2022
111113,17/09/2022,,,17/09/2022,Other,00006997,$,4100,4100,0,T2,4.1.4,1,1350,1350,0,0,CENTER,PESOS,,17/09/2022
111113,17/09/2022,,,17/09/2022,Other,00006997,$,4100,4100,0,MC5FOLK,4.1.4,1,2050,2050,0,0,CENTER,PESOS,,17/09/2022
111113,17/09/2022,,,17/09/2022,Other,00006997,$,4100,4100,0,A 009 AP,4.1.4,1,700,700,0,0,CENTER,PESOS,,17/09/2022
111113,17/09/2022,,,17/09/2022,Other,00006998,$,1350,1350,0,A 507 SL,4.1.4,1,1350,1350,0,0,CENTER,PESOS,,17/09/2022
111113,17/09/2022,,,17/09/2022,Other,00006999,$,700,700,0,ASUK,4.1.4,1,700,700,0,0,CENTER,Cash,,17/09/2022
111113,17/09/2022,,,17/09/2022,Other,00007000,$,350,350,0,BRW023,4.1.4,1,350,350,0,0,CENTER,PESOS,,17/09/2022
111113,17/09/2022,,,17/09/2022,Electric,00003884,$,1446.28,1750,0,CM-PP-6M,4.1.1,1,1446.280992,1446.280992,0,0,CENTER,MercadoPago,,17/09/2022
111113,17/09/2022,,,17/09/2022,Other,00007001,$,1490,1490,0,XL220,4.1.4,1,1490,1490,0,0,CENTER,PESOS,,17/09/2022
111113,17/09/2022,,,17/09/2022,Electric,00003885,$,1322.31,1600,0,CAM 10,4.1.1,1,1322.31405,1322.31405,0,0,CENTER,NARANJA MPOS,,17/09/2022
111113,19/09/2022,,,19/09/2022,Other,00007002,$,200,200,0,PGB,4.1.4,2,100,200,0,0,CENTER,PESOS,,19/09/2022
111113,19/09/2022,,,19/09/2022,Electric,00003886,$,1115.7,1350,0,AC1048BR,4.1.1,1,1115.702479,1115.702479,0,0,CENTER,MercadoPago,,19/09/2022
111113,19/09/2022,,,19/09/2022,Other,00007003,$,9990,9990,0,MR1lbu,4.1.4,1,9990,9990,0,0,CENTER,PESOS,,19/09/2022
505875,19/09/2022,,,19/09/2022,Other,00007004,$,6850,6850,0,GS3,4.1.4,1,6850,6850,0,0,CENTER,Cash,,19/09/2022
111113,19/09/2022,,,19/09/2022,Electric,00003887,$,1322.31,1600,0,CAM 10,4.1.1,1,1322.31405,1322.31405,0,0,CENTER,MercadoPago,,19/09/2022
111113,19/09/2022,,,19/09/2022,Electric,00003888,$,1115.7,1350,0,SNCL001BK,4.1.1,1,1115.702479,1115.702479,0,0,CENTER,MercadoPago,,19/09/2022
138292,19/09/2022,,,19/09/2022,Electric,00003889,$,37181.82,44990,0,MA88,4.1.1,1,37181.81818,37181.81818,0,0,CENTER,Cash,,19/09/2022
688500,19/09/2022,,,19/09/2022,Other,00007005,$,5140,5140,0,CAM 10,4.1.4,1,1600,1600,0,0,CENTER,PESOS,,19/09/2022
688500,19/09/2022,,,19/09/2022,Other,00007005,$,5140,5140,0,206,4.1.4,1,2250,2250,0,0,CENTER,PESOS,,19/09/2022
688500,19/09/2022,,,19/09/2022,Other,00007005,$,5140,5140,0,RECGER,4.1.4,1,1090,1090,0,0,CENTER,PESOS,,19/09/2022
688500,19/09/2022,,,19/09/2022,Other,00007005,$,5140,5140,0,PGB,4.1.4,2,100,200,0,0,CENTER,PESOS,,19/09/2022
111113,19/09/2022,,,19/09/2022,Other,00007006,$,100,100,0,PGB,4.1.4,1,100,100,0,0,CENTER,PESOS,,19/09/2022
31041,20/09/2022,,,20/09/2022,Other,00007007,$,3850,3850,0,CAM 20,4.1.4,1,1650,1650,0,0,CENTER,PESOS,,20/09/2022
31041,20/09/2022,,,20/09/2022,Other,00007007,$,3850,3850,0,BJA006BL,4.1.4,1,1100,1100,0,0,CENTER,PESOS,,20/09/2022
31041,20/09/2022,,,20/09/2022,Other,00007007,$,3850,3850,0,BJA006BK,4.1.4,1,1100,1100,0,0,CENTER,PESOS,,20/09/2022
111113,20/09/2022,,,20/09/2022,Other,00007008,$,800,800,0,SM5B,4.1.4,1,800,800,0,0,CENTER,PESOS,,20/09/2022
111113,20/09/2022,,,20/10/2022,Other,00007009,$,1950,1950,0,FM-138,4.1.4,1,1950,1950,0,0,CENTER,PESOS,,20/09/2022
111113,20/09/2022,,,20/09/2022,Other,00007010,$,1700,1700,0,CSE,4.1.4,4,350,1400,0,0,CENTER,Cash,,20/09/2022
111113,20/09/2022,,,20/09/2022,Other,00007010,$,1700,1700,0,PGB,4.1.4,3,100,300,0,0,CENTER,Cash,,20/09/2022
111113,20/09/2022,,,20/09/2022,Electric,00003890,$,4950.41,5990,0,EJ29,4.1.1,1,4950.413223,4950.413223,0,0,CENTER,MercadoPago,,20/09/2022
111113,20/09/2022,,,20/09/2022,Electric,00003891,$,1652.89,2000,0,AP-20N,4.1.1,1,289.2561983,289.2561983,0,0,CENTER,MercadoPago,,20/09/2022
111113,20/09/2022,,,20/09/2022,Electric,00003891,$,1652.89,2000,0,CAM 20,4.1.1,1,1363.636364,1363.636364,0,0,CENTER,MercadoPago,,20/09/2022
111113,20/09/2022,,,20/09/2022,Other,00007011,$,800,800,0,SM5A,4.1.4,1,800,800,0,0,CENTER,PESOS,,20/09/2022
111113,20/09/2022,,,20/09/2022,Electric,00003892,$,1750,1750,0,BJHB20C,4.1.4,1,1750,1750,0,0,CENTER,MercadoPago,,20/09/2022
111113,20/09/2022,,,20/09/2022,Other,00007012,$,300,300,0,PGB,4.1.4,3,100,300,0,0,CENTER,PESOS,,20/09/2022
111113,20/09/2022,,,20/09/2022,Other,00007013,$,3200,3200,0,CM-PP-6M,4.1.4,1,1750,1750,0,0,CENTER,PESOS,,20/09/2022
111113,20/09/2022,,,20/09/2022,Other,00007013,$,3200,3200,0,A 507 SL,4.1.4,1,1350,1350,0,0,CENTER,PESOS,,20/09/2022
111113,20/09/2022,,,20/09/2022,Other,00007013,$,3200,3200,0,PGB,4.1.4,1,100,100,0,0,CENTER,PESOS,,20/09/2022
111113,20/09/2022,,,20/09/2022,Other,00007014,$,100,100,0,PGB,4.1.4,1,100,100,0,0,CENTER,PESOS,,20/09/2022
111113,20/09/2022,,,20/09/2022,Other,00007015,$,5990,5990,0,EJ30,4.1.4,1,5990,5990,0,0,CENTER,PESOS,,20/09/2022
111113,20/09/2022,,,20/09/2022,Other,00007016,$,1000,1000,0,ITEM PPTO,4.1.4,1,1000,1000,0,0,CENTER,PESOS,,20/09/2022
880993,21/09/2022,,,21/09/2022,Electric,00003893,$,11942.15,14450,0,COMBO2,4.1.1,1,11942.14876,11942.14876,0,0,CENTER,NARANJA MPOS,,21/09/2022
111113,21/09/2022,,,21/09/2022,Other,00007017,$,800,800,0,SM5A,4.1.4,1,800,800,0,0,CENTER,PESOS,,21/09/2022
111113,22/09/2022,,,22/09/2022,Other,00007018,$,1350,1350,0,A 507 SL,4.1.4,1,1350,1350,0,0,CENTER,PESOS,,22/09/2022
111113,22/09/2022,,,22/09/2022,Electric,00003894,$,3181.82,3850,0,EJ27N,4.1.1,1,3181.818182,3181.818182,0,0,CENTER,MercadoPago,,22/09/2022
111113,22/09/2022,,,22/09/2022,Electric,00003895,$,1148.76,1390,0,M13A,4.1.1,1,1148.760331,1148.760331,0,0,CENTER,Cash,,22/09/2022
111113,22/09/2022,,,22/09/2022,Electric,00003896,$,1115.7,1350,0,SNCL001BK,4.1.1,1,1115.702479,1115.702479,0,0,CENTER,NARANJA MPOS,,22/09/2022
703952,22/09/2022,,,22/09/2022,Other,00007019,$,2800,2800,0,CAM 10,4.1.4,1,1600,1600,0,0,CENTER,Cash,,22/09/2022
703952,22/09/2022,,,22/09/2022,Other,00007019,$,2800,2800,0,REPARACION/CALIBRACION,4.1.4,1,1200,1200,0,0,CENTER,Cash,,22/09/2022
111113,22/09/2022,,,22/09/2022,Electric,00003897,$,2272.73,2750,0,EXL120-3D,4.1.1,1,2272.727273,2272.727273,0,0,CENTER,MercadoPago,,22/09/2022
111113,22/09/2022,,,22/09/2022,Electric,00003898,$,661.16,800,0,REPARACION/CALIBRACION,4.1.1,1,247.9338843,247.9338843,0,0,CENTER,MercadoPago,,22/09/2022
111113,22/09/2022,,,22/09/2022,Electric,00003898,$,661.16,800,0,A106 H-4,4.1.1,1,330.5785124,330.5785124,0,0,CENTER,MercadoPago,,22/09/2022
111113,22/09/2022,,,22/09/2022,Electric,00003898,$,661.16,800,0,PGB,4.1.1,1,82.6446281,82.6446281,0,0,CENTER,MercadoPago,,22/09/2022
111113,22/09/2022,,,22/09/2022,Electric,00003899,$,702.48,850,0,LT20M101-4,4.1.1,1,702.4793388,702.4793388,0,0,CENTER,MercadoPago,,22/09/2022
111113,22/09/2022,,,22/09/2022,Electric,00003900,$,1148.76,1390,0,M13A,4.1.1,1,1148.760331,1148.760331,0,0,CENTER,MercadoPago,,22/09/2022
111113,23/09/2022,,,23/09/2022,Electric,00003901,$,2272.73,2750,0,EXL120-3D,4.1.1,1,2272.727273,2272.727273,0,0,CENTER,MercadoPago,,23/09/2022
111113,23/09/2022,,,23/09/2022,Other,00007020,$,1400,1400,0,DESCUENTOS VARIOS,4.1.4,1,-50,-50,0,0,CENTER,PESOS,,23/09/2022
111113,23/09/2022,,,23/09/2022,Other,00007020,$,1400,1400,0,AC1048BR,4.1.4,1,1350,1350,0,0,CENTER,PESOS,,23/09/2022
111113,23/09/2022,,,23/09/2022,Other,00007020,$,1400,1400,0,PGB,4.1.4,1,100,100,0,0,CENTER,PESOS,,23/09/2022
111113,23/09/2022,,,23/09/2022,Other,00007021,$,1250,1250,0,A 107-N,4.1.4,1,1250,1250,0,0,CENTER,PESOS,,23/09/2022
111113,23/09/2022,,,23/09/2022,Electric,00003902,$,3181.82,3850,0,EJ27N,4.1.1,1,3181.818182,3181.818182,0,0,CENTER,NARANJA MPOS,,23/09/2022
111113,23/09/2022,,,23/09/2022,Electric,00003903,$,1446.28,1750,0,BJHB20C,4.1.1,1,1446.280992,1446.280992,0,0,CENTER,MercadoPago,,23/09/2022
111113,23/09/2022,,,23/09/2022,Other,00007022,$,1650,1650,0,CAM 20,4.1.4,1,1650,1650,0,0,CENTER,PESOS,,23/09/2022
111113,23/09/2022,,,23/09/2022,Other,00007023,$,1650,1650,0,CAM 20,4.1.4,1,1650,1650,0,0,CENTER,PESOS,,23/09/2022
111113,23/09/2022,,,23/09/2022,Electric,00003904,$,2833.96,3240,0,BC-850,4.1.1,1,1800.904977,1800.904977,0,0,CENTER,MercadoPago,,23/09/2022
111113,23/09/2022,,,23/09/2022,Electric,00003904,$,2833.96,3240,0,A 107-N,4.1.1,1,1033.057851,1033.057851,0,0,CENTER,MercadoPago,,23/09/2022
111113,24/09/2022,,,24/09/2022,Other,00007024,$,1250,1250,0,A 107-N,4.1.4,1,1250,1250,0,0,CENTER,PESOS,,24/09/2022
111113,24/09/2022,,,24/09/2022,Other,00007025,$,1350,1350,0,AC1048BR,4.1.4,1,1350,1350,0,0,CENTER,PESOS,,24/09/2022
111113,24/09/2022,,,24/09/2022,Other,00007026,$,1090,1090,0,RECGER,4.1.4,1,1090,1090,0,0,CENTER,PESOS,,24/09/2022
111113,24/09/2022,,,24/09/2022,Other,00007028,$,650,650,0,A106 H-1,4.1.4,1,400,400,0,0,CENTER,PESOS,,24/09/2022
111113,24/09/2022,,,24/09/2022,Other,00007028,$,650,650,0,PGBB,4.1.4,1,150,150,0,0,CENTER,PESOS,,24/09/2022
111113,24/09/2022,,,24/09/2022,Other,00007028,$,650,650,0,PGB,4.1.4,1,100,100,0,0,CENTER,PESOS,,24/09/2022
111113,24/09/2022,,,24/09/2022,Other,00007031,$,10,10,0,ADICIONAL,4.1.4,1,10,10,0,0,CENTER,Cash,,26/09/2022
111113,24/09/2022,,,24/09/2022,Electric,00003905,$,1694.21,2050,0,A 007 K /SL,4.1.1,1,1694.214876,1694.214876,0,0,CENTER,MercadoPago,,24/09/2022
111113,24/09/2022,,,24/09/2022,Electric,00003906,$,4950.41,5990,0,EJ29,4.1.1,1,4950.413223,4950.413223,0,0,CENTER,MercadoPago,,24/09/2022
111113,24/09/2022,,,24/09/2022,Other,00007029,$,850,850,0,SM5AN,4.1.4,1,850,850,0,0,CENTER,PESOS,,24/09/2022
505875,24/09/2022,,,24/09/2022,Other,00007030,$,6750,6750,0,208,4.1.4,1,2250,2250,0,0,CENTER,Cash,,24/09/2022
505875,24/09/2022,,,24/09/2022,Other,00007030,$,6750,6750,0,REPARACION/CALIBRACION,4.1.4,1,4500,4500,0,0,CENTER,Cash,,24/09/2022
111113,27/09/2022,,,27/09/2022,Other,00007032,$,1000,1000,0,ITEM PPTO,4.1.4,1,1000,1000,0,0,CENTER,PESOS,,27/09/2022
111113,27/09/2022,,,27/09/2022,Electric,00003907,$,1404.96,1700,0,SM5BN,4.1.1,2,702.4793388,1404.958678,0,0,CENTER,NARANJA MPOS,,27/09/2022
111113,27/09/2022,,,27/09/2022,Other,00007033,$,500,500,0,A027B,4.1.4,1,500,500,0,0,CENTER,PESOS,,27/09/2022
111113,27/09/2022,,,27/09/2022,Other,00007034,$,1650,1650,0,CAM 20,4.1.4,1,1650,1650,0,0,CENTER,PESOS,,27/09/2022
563461,27/09/2022,,,27/09/2022,Electric,00003908,$,7847.11,9495,0,KP2,4.1.1,1,7847.107438,7847.107438,0,0,CENTER,Cash,,27/09/2022
111113,27/09/2022,,,27/09/2022,Electric,00003909,$,1115.7,1350,0,SNCL001BK,4.1.1,1,1115.702479,1115.702479,0,0,CENTER,MercadoPago,,27/09/2022
760397,28/09/2022,,,28/10/2022,Electric,00003910,$,8256.2,9990,0,MR1gn,4.1.1,1,8256.198347,8256.198347,0,0,CENTER,MercadoPago,,28/09/2022
111113,28/09/2022,,,28/09/2022,Other,00007035,$,300,300,0,PGB,4.1.4,3,100,300,0,0,CENTER,PESOS,,28/09/2022
111113,28/09/2022,,,28/09/2022,Electric,00003911,$,1487.6,1800,0,ITEM PPTO,4.1.1,1,413.2231405,413.2231405,0,0,CENTER,MercadoPago,,28/09/2022
111113,28/09/2022,,,28/09/2022,Electric,00003911,$,1487.6,1800,0,SM5A,4.1.1,1,661.1570248,661.1570248,0,0,CENTER,MercadoPago,,28/09/2022
111113,28/09/2022,,,28/09/2022,Electric,00003911,$,1487.6,1800,0,A027B,4.1.1,1,413.2231405,413.2231405,0,0,CENTER,MercadoPago,,28/09/2022
543633,28/09/2022,,,28/09/2022,Other,00007036,$,20600,20600,0,DESCUENTOS VARIOS,4.1.4,1,-91,-91,0,0,CENTER,PESOS,,28/09/2022
543633,28/09/2022,,,28/09/2022,Other,00007036,$,20600,20600,0,M1,4.1.4,1,22990,22990,10,20691,CENTER,PESOS,,28/09/2022
111113,28/09/2022,,,28/09/2022,Other,00007038,$,3150,3150,0,EXL110,4.1.4,1,3150,3150,0,0,CENTER,PESOS,,28/09/2022
111113,29/09/2022,,,29/09/2022,Other,00007039,$,1650,1650,0,CAM 20,4.1.4,1,1650,1650,0,0,CENTER,PESOS,,29/09/2022
111113,29/09/2022,,,29/09/2022,Other,00007040,$,200,200,0,PGB,4.1.4,2,100,200,0,0,CENTER,PESOS,,29/09/2022
111113,29/09/2022,,,29/09/2022,Other,00007041,$,1250,1250,0,A 106 H,4.1.4,1,1250,1250,0,0,CENTER,PESOS,,29/09/2022
111113,30/09/2022,,,30/09/2022,Other,00007042,$,300,300,0,PGB,4.1.4,3,100,300,0,0,CENTER,PESOS,,30/09/2022
111113,30/09/2022,,,30/09/2022,Other,00007043,$,200,200,0,PGB,4.1.4,2,100,200,0,0,CENTER,PESOS,,30/09/2022
111113,30/09/2022,,,30/09/2022,Other,00007044,$,1350,1350,0,AC1048BR,4.1.4,1,1350,1350,0,0,CENTER,PESOS,,30/09/2022
111113,30/09/2022,,,30/09/2022,Other,00007045,$,1100,1100,0,BJA006RD,4.1.4,1,1100,1100,0,0,CENTER,PESOS,,30/09/2022
111113,30/09/2022,,,30/09/2022,Other,00007046,$,450,450,0,PGBB,4.1.4,3,150,450,0,0,CENTER,PESOS,,30/09/2022
111113,30/09/2022,,,30/09/2022,Other,00007047,$,200,200,0,PGB,4.1.4,2,100,200,0,0,CENTER,PESOS,,30/09/2022
,30/09/2022,,,30/09/2022,Other,00007065,$,850,850,0,SM5AN,4.1.4,1,850,850,0,0,CENTER,Cash,,04/10/2022
111113,30/09/2022,,,30/09/2022,Electric,00003912,$,4090.91,4950,0,PGBB,4.1.1,2,123.9669421,247.9338843,0,0,CENTER,MercadoPago,,30/09/2022
111113,30/09/2022,,,30/09/2022,Electric,00003912,$,4090.91,4950,0,SM5A,4.1.1,1,661.1570248,661.1570248,0,0,CENTER,MercadoPago,,30/09/2022
111113,30/09/2022,,,30/09/2022,Electric,00003912,$,4090.91,4950,0,EJ15-3D,4.1.1,1,2851.239669,2851.239669,0,0,CENTER,MercadoPago,,30/09/2022
111113,30/09/2022,,,30/09/2022,Electric,00003912,$,4090.91,4950,0,PGB,4.1.1,4,82.6446281,330.5785124,0,0,CENTER,MercadoPago,,30/09/2022
111113,30/09/2022,,,30/09/2022,Other,00007048,$,1490,1490,0,XL220,4.1.4,1,1490,1490,0,0,CENTER,PESOS,,30/09/2022
111113,30/09/2022,,,30/09/2022,Other,00007049,$,1900,1900,0,CAM 20,4.1.4,1,1650,1650,0,0,CENTER,PESOS,,30/09/2022
111113,30/09/2022,,,30/09/2022,Other,00007049,$,1900,1900,0,PGBB,4.1.4,1,150,150,0,0,CENTER,PESOS,,30/09/2022
111113,30/09/2022,,,30/09/2022,Other,00007049,$,1900,1900,0,PGB,4.1.4,1,100,100,0,0,CENTER,PESOS,,30/09/2022
111113,30/09/2022,,,30/09/2022,Other,00007050,$,3250,3250,0,2001ME,4.1.4,1,3250,3250,0,0,CENTER,PESOS,,30/09/2022
111113,30/09/2022,,,30/09/2022,Other,00007051,$,200,200,0,PGB,4.1.4,2,100,200,0,0,CENTER,PESOS,,30/09/2022
111113,01/10/2022,,,01/10/2022,Other,00007052,$,100,100,0,PGB,4.1.4,1,100,100,0,0,CENTER,PESOS,,01/10/2022
111113,01/10/2022,,,01/10/2022,Other,00007053,$,1400,1400,0,PGBB,4.1.4,1,50,50,0,0,CENTER,PESOS,,01/10/2022
111113,01/10/2022,,,01/10/2022,Other,00007053,$,1400,1400,0,SPC060E,4.1.4,1,650,650,0,0,CENTER,PESOS,,01/10/2022
111113,01/10/2022,,,01/10/2022,Other,00007053,$,1400,1400,0,SPC060LE,4.1.4,1,700,700,0,0,CENTER,PESOS,,01/10/2022
111113,01/10/2022,,,01/10/2022,Other,00007054,$,5990,5990,0,EJ30,4.1.4,1,5990,5990,0,0,CENTER,PESOS,,01/10/2022
111113,01/10/2022,,,01/10/2022,Other,00007055,$,100,100,0,PGB,4.1.4,1,100,100,0,0,CENTER,PESOS,,01/10/2022
111113,01/10/2022,,,01/10/2022,Electric,00003913,$,1322.31,1600,0,,4.1.1,1,1322.31405,1322.31405,0,0,CENTER,MercadoPago,,01/10/2022
510078,01/10/2022,,,01/10/2022,Electric,00003914,$,3719.01,4500,0,EXL120-3D,4.1.1,1,2272.727273,2272.727273,0,0,CENTER,GETNET,,01/10/2022
510078,01/10/2022,,,01/10/2022,Electric,00003914,$,3719.01,4500,0,CM-PP-6M,4.1.1,1,1446.280992,1446.280992,0,0,CENTER,GETNET,,01/10/2022
111113,01/10/2022,,,01/10/2022,Other,00007056,$,1390,1390,0,M13A,4.1.4,1,1390,1390,0,0,CENTER,PESOS,,01/10/2022
111113,01/10/2022,,,01/10/2022,Other,00007057,$,600,600,0,A028A,4.1.4,1,500,500,0,0,CENTER,PESOS,,01/10/2022
111113,01/10/2022,,,01/10/2022,Other,00007057,$,600,600,0,PGB,4.1.4,1,100,100,0,0,CENTER,PESOS,,01/10/2022
111113,01/10/2022,,,01/10/2022,Electric,00003915,$,1322.31,1600,0,CAM 10,4.1.1,1,1322.31405,1322.31405,0,0,CENTER,Cash,,01/10/2022
111113,01/10/2022,,,01/10/2022,Electric,00003916,$,1221.72,1350,0,T2,4.1.1,1,1221.719457,1221.719457,0,0,CENTER,NARANJA MPOS,,01/10/2022
111113,01/10/2022,,,01/10/2022,Electric,00003917,$,413.22,500,0,ROSVN3,4.1.1,1,413.2231405,413.2231405,0,0,CENTER,NARANJA MPOS,,01/10/2022
111113,03/10/2022,,,03/10/2022,Other,00007058,$,2750,2750,0,EXL120-3D,4.1.4,1,2750,2750,0,0,CENTER,PESOS,,03/10/2022
111113,03/10/2022,,,03/10/2022,Other,00007059,$,850,850,0,SM5AN,4.1.4,1,850,850,0,0,CENTER,PESOS,,03/10/2022
111113,03/10/2022,,,03/10/2022,Electric,00003918,$,1115.7,1350,0,AC1048BR,4.1.1,1,1115.702479,1115.702479,0,0,CENTER,Cash,,03/10/2022
111113,03/10/2022,,,03/10/2022,Electric,00003919,$,661.16,800,0,SM5A,4.1.1,1,661.1570248,661.1570248,0,0,CENTER,MercadoPago,,03/10/2022
111113,03/10/2022,,,03/10/2022,Other,00007060,$,1700,1700,0,SM5A,4.1.4,1,800,800,0,0,CENTER,PESOS,,03/10/2022
111113,03/10/2022,,,03/10/2022,Other,00007060,$,1700,1700,0,LT20M101-4,4.1.4,1,850,850,0,0,CENTER,PESOS,,03/10/2022
111113,03/10/2022,,,03/10/2022,Other,00007060,$,1700,1700,0,DESCUENTOS VARIOS,4.1.4,1,-50,-50,0,0,CENTER,PESOS,,03/10/2022
111113,03/10/2022,,,03/10/2022,Other,00007060,$,1700,1700,0,PGB,4.1.4,1,100,100,0,0,CENTER,PESOS,,03/10/2022
111113,03/10/2022,,,03/10/2022,Other,00007061,$,1800,1800,0,CAM 10,4.1.4,1,1600,1600,0,0,CENTER,PESOS,,03/10/2022
111113,03/10/2022,,,03/10/2022,Other,00007061,$,1800,1800,0,PGB,4.1.4,2,100,200,0,0,CENTER,PESOS,,03/10/2022
111113,03/10/2022,,,03/10/2022,Other,00007062,$,1700,1700,0,A 007 K /SL,4.1.4,1,1650,1650,0,0,CENTER,PESOS,,03/10/2022
111113,03/10/2022,,,03/10/2022,Other,00007062,$,1700,1700,0,DESCUENTOS VARIOS,4.1.4,1,-50,-50,0,0,CENTER,PESOS,,03/10/2022
111113,03/10/2022,,,03/10/2022,Other,00007062,$,1700,1700,0,PGB,4.1.4,1,100,100,0,0,CENTER,PESOS,,03/10/2022
111113,03/10/2022,,,03/10/2022,Other,00007063,$,100,100,0,PUK,4.1.4,1,100,100,0,0,CENTER,PESOS,,03/10/2022
